U25Z2P,Bertramka,U805Z2P,U Zvonu,10:20:00,10:21:00,0,0,1,1,1,1,1,0,0
U805Z2P,U Zvonu,U254Z2P,Klamovka,10:21:00,10:22:00,0,0,1,1,1,1,1,0,0
U254Z2P,Klamovka,U240Z2P,Kavalírka,10:22:00,10:23:00,0,0,1,1,1,1,1,0,0
U240Z2P,Kavalírka,U289Z2P,Kotlářka,10:23:00,10:25:00,0,0,1,1,1,1,1,0,0
U289Z2P,Kotlářka,U580Z2P,Poštovka,10:25:00,10:26:00,0,0,1,1,1,1,1,0,0
U580Z2P,Poštovka,U567Z2P,Hotel Golf,10:26:00,10:27:00,0,0,1,1,1,1,1,0,0
U567Z2P,Hotel Golf,U865Z2P,Vozovna Motol,10:27:00,10:29:00,0,0,1,1,1,1,1,0,0
U865Z2P,Vozovna Motol,U394Z2P,Motol,10:29:00,10:30:00,0,0,1,1,1,1,1,0,0
U394Z2P,Motol,U395Z2P,Krematorium Motol,10:30:00,10:31:00,0,0,1,1,1,1,1,0,0
U395Z2P,Krematorium Motol,U113Z2P,Hlušičkova,10:31:00,10:32:00,0,0,1,1,1,1,1,0,0
U113Z2P,Hlušičkova,U236Z2P,Slánská,10:32:00,10:34:00,0,0,1,1,1,1,1,0,0
U236Z2P,Slánská,U47Z2P,Blatiny,10:34:00,10:35:00,0,0,1,1,1,1,1,0,0
U47Z2P,Blatiny,U612Z12P,Sídliště Řepy,10:35:00,10:37:00,0,0,1,1,1,1,1,0,0
U694Z1P,Spojovací,U266Z1P,Kněžská luka,11:54:00,11:55:00,0,0,1,1,1,1,1,0,0
U266Z1P,Kněžská luka,U180Z1P,Chmelnice,11:55:00,11:56:00,0,0,1,1,1,1,1,0,0
U180Z1P,Chmelnice,U714Z1P,Strážní,11:56:00,11:57:00,0,0,1,1,1,1,1,0,0
U714Z1P,Strážní,U837Z1P,Vozovna Žižkov,11:57:00,11:58:00,0,0,1,1,1,1,1,0,0
U837Z1P,Vozovna Žižkov,U512Z1P,Ohrada,11:58:00,11:59:00,0,0,1,1,1,1,1,0,0
U512Z1P,Ohrada,U34Z1P,Biskupcova,11:59:00,12:01:00,0,0,1,1,1,1,1,0,0
U34Z1P,Biskupcova,U469Z1P,Nákladové nádraží Žižkov,12:01:00,12:02:00,0,0,1,1,1,1,1,0,0
U469Z1P,Nákladové nádraží Žižkov,U586Z1P,Olšanská,12:02:00,12:05:00,0,0,1,1,1,1,1,0,0
U586Z1P,Olšanská,U516Z1P,Olšanské náměstí,12:05:00,12:06:00,0,0,1,1,1,1,1,0,0
U516Z1P,Olšanské náměstí,U339Z1P,Lipanská,12:06:00,12:07:00,0,0,1,1,1,1,1,0,0
U339Z1P,Lipanská,U172Z1P,Viktoria Žižkov,12:07:00,12:09:00,0,0,1,1,1,1,1,0,0
U172Z1P,Viktoria Žižkov,U142Z1P,Hlavní nádraží,12:09:00,12:11:00,0,0,1,1,1,1,1,0,0
U142Z1P,Hlavní nádraží,U203Z1P,Jindřišská,12:11:00,12:13:00,0,0,1,1,1,1,1,0,0
U203Z1P,Jindřišská,U1072Z1P,Václavské náměstí,12:13:00,12:15:00,0,0,1,1,1,1,1,0,0
U1072Z1P,Václavské náměstí,U484Z1P,Vodičkova,12:15:00,12:16:00,0,0,1,1,1,1,1,0,0
U484Z1P,Vodičkova,U997Z1P,Lazarská,12:16:00,12:17:00,0,0,1,1,1,1,1,0,0
U997Z1P,Lazarská,U539Z2P,Národní třída,12:17:00,12:19:00,0,0,1,1,1,1,1,0,0
U539Z2P,Národní třída,U483Z2P,Národní divadlo,12:19:00,12:20:00,0,0,1,1,1,1,1,0,0
U483Z2P,Národní divadlo,U809Z4P,Újezd,12:20:00,12:22:00,0,0,1,1,1,1,1,0,0
U809Z4P,Újezd,U481Z2P,Švandovo divadlo,12:22:00,12:23:00,0,0,1,1,1,1,1,0,0
